subject_name,topic_name,sub_topic_name
Medicine,Renal Replacement Therapy,Indications for dialysis
Medicine,Renal Replacement Therapy,Diseases involving Post-transplant kidney
Medicine,Renal Replacement Therapy,Acute complications of Hemodialysis
Medicine,Renal Replacement Therapy,MC cause of infection in 1-6 months of Transplant
Medicine,Renal Replacement Therapy,Life expectancy after living donor transplant
Medicine,Renal Replacement Therapy,Cause of peritonitis in peritoneal dialysis
Medicine,Renal Replacement Therapy,Renal transplant rejection – Overview
Medicine,Renal Replacement Therapy,Hemodialysis – Overview
Medicine,Renal Replacement Therapy,Reverse urea effect
Medicine,Renal Replacement Therapy,Complications of Peritoneal dialysis
Medicine,Renal Replacement Therapy,Acute complications in Dialysis
Medicine,Renal Replacement Therapy,Peritoneal dialysis – Overview
Medicine,Renal Replacement Therapy,Dialysis-related amyloidosis
Medicine,Renal Replacement Therapy,Vascular access in Hemodialysis
Medicine,Chronic Kidney Disease,Seizures in CKD – cause
Medicine,Chronic Kidney Disease,Electrolyte abnormalities in CKD
Medicine,Chronic Kidney Disease,Stages of CKD
Medicine,Chronic Kidney Disease,Neurological abnormalities in CKD
Medicine,Chronic Kidney Disease,Rx of Anemia in CKD
Medicine,Chronic Kidney Disease,CRF – Clinical Features
Medicine,Chronic Kidney Disease,"Diabetic Nephropathy – Diagnosis, RX"
Medicine,Chronic Kidney Disease,Hormonal changes in CKD
Medicine,Platelet Disorders,Rx for Idiopathic thrombocytic purpura
Medicine,Platelet Disorders,Most specific test for the diagnosis of heparin-induced thrombocytopenia
Medicine,Platelet Disorders,Drugs causing thrombocytopenia
Medicine,Platelet Disorders,Prasugrel Overview
Medicine,Platelet Disorders,Plasmapheresis – common indications
Medicine,Platelet Disorders,First line of treatment for von Willebrand disease
Medicine,Platelet Disorders,Bleeding Disorders vs Coagulation disorders
Medicine,Platelet Disorders,Laboratory findings in VWD
Medicine,Platelet Disorders,Inherited disorders of platelet function
Medicine,Platelet Disorders,Platelet aggregation disorders
Medicine,Platelet Disorders,Types of VWD
Medicine,Platelet Disorders,Acute vs chronic ITP
Medicine,Platelet Disorders,Heparin-induced thrombocytopenia
Medicine,Platelet Disorders,Pseudothrombocytopenia
Medicine,Platelet Disorders,TTP vs HUS
Medicine,Malabsorption Syndromes,Causes of Travelers’ diarrhea
Medicine,Malabsorption Syndromes,Schilling test
Medicine,Malabsorption Syndromes,Investigations in Malabsorption Syndrome
Medicine,Malabsorption Syndromes,Abetalipoproteinemia
Medicine,Malabsorption Syndromes,Celiac disease
Medicine,Malabsorption Syndromes,MC CNS manifestation associated with Whipple’s disease
Medicine,Malabsorption Syndromes,Small intestinal bacterial overgrowth
Medicine,Malabsorption Syndromes,Bile acid diarrhea
Medicine,Malabsorption Syndromes,Pancreatic insufficiency
Medicine,Malabsorption Syndromes,Diagnosis of refractory celiac disease
Medicine,Malabsorption Syndromes,Osmotic diarrhea
Medicine,Malabsorption Syndromes,Whipple’s disease
Medicine,Malabsorption Syndromes,Protein malabsorption
Medicine,Malabsorption Syndromes,Causes of malabsorption
Medicine,Malabsorption Syndromes,Features of malabsorption syndrome
Medicine,Malabsorption Syndromes,Short bowel syndrome
Medicine,Malabsorption Syndromes,Tropical sprue
Medicine,Parathyroid Disorders,Primary hyperparathyroidism
Medicine,Parathyroid Disorders,Classification of Causes of Hypercalcemia
Medicine,Parathyroid Disorders,Findings seen in patients with hyperparathyroidism
Medicine,Parathyroid Disorders,Trousseau’s sign x ray
Medicine,Parathyroid Disorders,Calcitonin levels increases in
Medicine,Parathyroid Disorders,Treatment of hypercalcemia due to Vitamin D toxicity
Medicine,Parathyroid Disorders,Hypercalcemic crisis
Medicine,Parathyroid Disorders,Clinical manifestations of hypercalcemia
Medicine,Parathyroid Disorders,Pseudopseudohypoparathyroidism
Medicine,Parathyroid Disorders,Cause of hyperparathyroidism
Medicine,Parathyroid Disorders,Rx of Hypocalcemia
Medicine,Parathyroid Disorders,Signs and symptoms of Primary Hyperparathyroidism
Medicine,Parathyroid Disorders,Rx of Hypercalcemia
Medicine,Parathyroid Disorders,Milk-alkali syndrome
Medicine,Parathyroid Disorders,Radiographic changes in primary hyperparathyroidism
Medicine,ECG Basic Principles,ECG in Hyperkalemia
Medicine,ECG Basic Principles,MI localisation
Medicine,ECG Basic Principles,Osborn waves
Medicine,ECG Basic Principles,Pseudo P Pulmonale
Medicine,ECG Basic Principles,Causes of QT prolongation
Medicine,ECG Basic Principles,Cardiac axis calculation
Medicine,ECG Basic Principles,Normal PR interval
Medicine,ECG Basic Principles,P-Mitrale
Medicine,ECG Basic Principles,Normal waves – what do they denote
Medicine,ECG Basic Principles,P wave components
Medicine,ECG Basic Principles,P-Pulmonale
Medicine,ECG Basic Principles,Normal ECG intervals
Medicine,Anterior Pituitary Hormones,Paradoxical response of GH release
Medicine,Anterior Pituitary Hormones,Acromegaly – clinical features
Medicine,Anterior Pituitary Hormones,GH side effects
Medicine,Anterior Pituitary Hormones,GH deficiency – Clincal features
Medicine,Anterior Pituitary Hormones,Acromegaly – Investigations
Medicine,Anterior Pituitary Hormones,Hyperprolactinemia – Causes
Medicine,Anterior Pituitary Hormones,Laron-type dwarfism is due to
Medicine,Anterior Pituitary Hormones,Rx of Acromegaly
Medicine,Anterior Pituitary Hormones,"Hyperprolactinemia – Clinical features, Rx"
Medicine,Anterior Pituitary Hormones,Causes of acromegaly
Medicine,Transfusion Medicine,CMV infection via transfusion
Medicine,Transfusion Medicine,Tranfusion protocols – Overview
Medicine,Transfusion Medicine,Complications of massive transfusion
Medicine,Transfusion Medicine,Transfusion reactions – Overview
Medicine,Transfusion Medicine,Optimum temperature for storage of RBCs
Medicine,Transfusion Medicine,Cryoprecipitate has all except
Medicine,Transfusion Medicine,MC cause of transfusion-related fatality
Medicine,Transfusion Medicine,Blood components – Overview
Medicine,Cushing’s Syndrome,Cushings’s – Overview
Medicine,Cushing’s Syndrome,Pseudo-Cushing’s Syndrome
Medicine,Cushing’s Syndrome,Causes of Cushing’s Syndrome
Medicine,Cushing’s Syndrome,Investigations for Cushings
Medicine,Cushing’s Syndrome,Ectopic ACTH-secreting tumor
Medicine,Cushing’s Syndrome,Drugs used in Cushing’s
Medicine,Miscellaneous Kidney Diseases,Cystic and inherited disorders of the kidney
Medicine,Miscellaneous Kidney Diseases,Karyomegalic interstitial nephritis
Medicine,Miscellaneous Kidney Diseases,ADPKD
Medicine,Miscellaneous Kidney Diseases,Just that one condition – Polycystic Kidney disaease.
Medicine,Viral Hepatitis,Common serologic patterns in hepatitis B infection
Medicine,Viral Hepatitis,MC route of spread of Hepatitis E
Medicine,Viral Hepatitis,Extrahepatic Manifestations of Hepatitis B and C
Medicine,Viral Hepatitis,Findings in hepatitis liver biopsy
Medicine,Viral Hepatitis,First marker to rise in acute hepatitis B
Medicine,Viral Hepatitis,Hepatitis D superinfection and coinfection
Medicine,Viral Hepatitis,Rx for acute hepatitis C
Medicine,Viral Hepatitis,Route of transmission of hepatitis viruses
Medicine,Viral Hepatitis,Treatment in chronic hepatitis B
Medicine,COPD & Asthma,Management of acute exacerbation of COPD
Medicine,COPD & Asthma,Gold’s criteria
Medicine,COPD & Asthma,Extrinsic vs Intrinsic asthma
Medicine,COPD & Asthma,Brittle asthma classification
Medicine,COPD & Asthma,Aspirin-sensitivity asthma
Medicine,COPD & Asthma,Rx of choice for the management of type 2 brittle asthma
Medicine,COPD & Asthma,Drugs used in the treatment of bronchial asthma
Medicine,COPD & Asthma,Radiographic studies in COPD
Medicine,COPD & Asthma,Types of emphysema
Medicine,COPD & Asthma,Pulmonary function tests in Emphysema
Medicine,COPD & Asthma,Indications and contraindications of NIPPV
Medicine,COPD & Asthma,Reid index
Medicine,COPD & Asthma,Types of respiratory failure
Medicine,COPD & Asthma,COPD Overview
Medicine,COPD & Asthma,Treatment of COPD
Medicine,COPD & Asthma,Modified MRC Dyspnoea scale
Medicine,Coagulation Disorders,Classification of Anticoagulants
Medicine,Coagulation Disorders,DIC – lab findings
Medicine,Coagulation Disorders,Most specific test for heparin-induced thrombocytopenia
Medicine,Coagulation Disorders,Causes of Prolonged PT and aPTT
Medicine,Coagulation Disorders,Clinical features of hemophilia
Medicine,Coagulation Disorders,Lab parameters for Hemophilia A
Medicine,Coagulation Disorders,Common causes of DIC
Medicine,Coagulation Disorders,Desmopressin overview
Medicine,Coagulation Disorders,Management of supratherapeutic INR
Medicine,Coagulation Disorders,Dabigatran
Medicine,Coagulation Disorders,MC disorder of coagulation
Medicine,Pheochromocytoma,Rx of malignant Pheochromocytoma
Medicine,Pheochromocytoma,Rx of HTN in Pheochromocytoma
Medicine,Pheochromocytoma,Pheochromocytoma- Associated Genetic conditions
Medicine,Pheochromocytoma,Pheochromocytoma – Clinical Features
Medicine,Pheochromocytoma,Drugs used in Pheochromocytoma
Medicine,Pheochromocytoma,Catecholamines in Extra-adrenal Pheochromocytoma
Medicine,Pheochromocytoma,Benign vs Malignant Pheochromocytoma
Medicine,Pheochromocytoma,Investigations for Pheochromocytoma
Medicine,Pheochromocytoma,Rule of Tens
Medicine,Thyroid Disorders,Thyrotoxicosis – MC symptom
Medicine,Thyroid Disorders,Radioactive iodine uptake scan
Medicine,Thyroid Disorders,Signs in Grave’s ophthalmopathy
Medicine,Thyroid Disorders,Jod-Basedow phenomenon.
Medicine,Thyroid Disorders,Antithyroid drug to be used in early gestation
Medicine,Thyroid Disorders,Thyroid dermopathy
Medicine,Thyroid Disorders,Myxedema
Medicine,Thyroid Disorders,Multinodular goiter
Medicine,Thyroid Disorders,Antibodies seen in some autoimmune thyroid disorders
Medicine,Thyroid Disorders,Amiodarone-induced thyrotoxicosis
Medicine,Thyroid Disorders,De Quervain’s thyroiditis
Medicine,Thyroid Disorders,Thyroid storm
Medicine,Thyroid Disorders,Contraindication for radioiodine therapy
Medicine,Thyroid Disorders,Causes of hypothyroidism
Medicine,Iron & Copper Disorders,Menkes disease – Basics
Medicine,Iron & Copper Disorders,Sites of Iron deposition in Hemochromatosis
Medicine,Iron & Copper Disorders,"Wilson’s disease – Clinical Features, Lab findings"
Medicine,Iron & Copper Disorders,Rx of Wilson’s
Medicine,Iron & Copper Disorders,Secondary hemochromatosis – Overview
Medicine,Iron & Copper Disorders,Rx of Hemochromatosis
Medicine,Bronchiectasis,Kartagener syndrome
Medicine,Bronchiectasis,Investigations to confirm Bronchiectasis
Medicine,Bronchiectasis,Cystic fibrosis
Medicine,Bronchiectasis,Investigations for cystic fibrosis
Medicine,Bronchiectasis,Allergic bronchopulmonary aspergillosis
Medicine,Bronchiectasis,Complications of bronchiectasis
Medicine,Bronchiectasis,Overview of Rx of Bronchiectasis
Medicine,Clinical Methods,Nasogastric tube length estimation
Medicine,Clinical Methods,Relative bradycardia
Medicine,Clinical Methods,Glasgow Coma Scale (GCS)
Medicine,Clinical Methods,Rx of frost bite
Medicine,Clinical Methods,Different signs in Aortic Regurgitation
Medicine,Clinical Methods,Hypothermia clinical assessment
Medicine,Clinical Methods,Revision of Hutchison’s or Macleod’s basics
Medicine,Posterior Pituitary Hormones,Psychogenic polydipsia
Medicine,Posterior Pituitary Hormones,Water Deprivation test in Diabetes Insipidus
Medicine,Posterior Pituitary Hormones,Mutation in the gene for aquaporin channel leads to
Medicine,Posterior Pituitary Hormones,Polyuria with low fixed specific gravity urine is seen in
Medicine,Posterior Pituitary Hormones,Causes of Central Diabetes insipidus
Medicine,Posterior Pituitary Hormones,Central DI is characterized by
Medicine,Posterior Pituitary Hormones,Causes of Nephrogenic DI
Medicine,Posterior Pituitary Hormones,Rx of Nephrogenic DI
Medicine,Posterior Pituitary Hormones,MOA of AVP
Medicine,Posterior Pituitary Hormones,Wolfram syndrome
Medicine,Acute Kidney Injury,Rhabdomyolysis
Medicine,Acute Kidney Injury,Kidney injury markers
Medicine,Acute Kidney Injury,Tumor lysis syndrome
Medicine,Acute Kidney Injury,AKIN and RIFLE criteria
Medicine,Acute Kidney Injury,"Pre renal, Renal, Post renal failure"
Medicine,Acute Kidney Injury,Non-oliguric renal failure
Medicine,Acute Kidney Injury,Causes of intrinsic AKI
Medicine,Acute Kidney Injury,Analgesic nephropathy
Medicine,Acute Kidney Injury,Contrast-induced nephropathy
Medicine,Acute Kidney Injury,Diagnosis of acute kidney injury
Medicine,Epileptic Disorders,Mesial Temporal Lobe Epilepsy
Medicine,Epileptic Disorders,Lennox Gastaut syndrome
Medicine,Epileptic Disorders,DOC for infantile spasms
Medicine,Epileptic Disorders,EEG Waves
Medicine,Epileptic Disorders,Anti-epileptic drugs withdrawal
Medicine,Epileptic Disorders,Status Epilepticus
Medicine,Epileptic Disorders,Absence seizures
Medicine,Epileptic Disorders,Juvenile myoclonic epilepsy
Medicine,Epileptic Disorders,Focal seizures
Medicine,Epileptic Disorders,Important Adverse Effects of Anti-epileptic Drugs
Medicine,Epileptic Disorders,First-line Agents in Different Types of Seizures
Medicine,Myasthenia Gravis,Myasthenia gravis –  drug of choice
Medicine,Myasthenia Gravis,Myasthenia gravis – most common ocular finding
Medicine,Myasthenia Gravis,Duchenne muscular dystrophy
Medicine,Myasthenia Gravis,Lambert-Eaton myasthenic syndrome
Medicine,Myasthenia Gravis,Drugs that may unmask or worsen myasthenia gravis
Medicine,Myasthenia Gravis,Thymoma
Medicine,Myasthenia Gravis,Congenital myasthenic syndromes
Microbiology,Helminthology,Cutaneous larva migrans & visceral larva migrans
Microbiology,Helminthology,Helminth eggs that float in saturated salt solution
Microbiology,Helminthology,Parasites with bile-stained eggs
Microbiology,Helminthology,Morphology of common eggs in parasitology
Microbiology,Helminthology,Echinococcus granulosus
Microbiology,Helminthology,Morphology of Filarial worms
Microbiology,Helminthology,Cysticercosis cellulosae
Microbiology,Helminthology,Echinococcus multilocularis
Microbiology,Helminthology,Parasite that cause Vitamin B12 deficiency
Microbiology,Helminthology,Water lily sign
Microbiology,Helminthology,Skin tests for parasitic infections
Microbiology,Helminthology,Schistosoma Mansoni
Microbiology,Helminthology,T. solium and T. saginata
Microbiology,Protozoology,Culture of Trypanosoma
Microbiology,Protozoology,Clinical features of Intestinal amebiasis
Microbiology,Protozoology,Sabin Feldman dye test
Microbiology,Protozoology,Plasmodium species
Microbiology,Protozoology,Babesia microti
Microbiology,Protozoology,Falciparum malaria
Microbiology,Protozoology,Toxoplasma gondii
Microbiology,Protozoology,Complications of intestinal amoebiasis
Microbiology,DNA Viruses,Cowdry Type A Inclusion
Microbiology,DNA Viruses,Owl’s eye inclusion bodies
Microbiology,DNA Viruses,Paul Bunnel Test
Microbiology,DNA Viruses,Illness caused by Adenovirus
Microbiology,DNA Viruses,Parvovirus infection – Clinical spectrum
Microbiology,DNA Viruses,CMV infection
Microbiology,DNA Viruses,Lesions caused by HPV
Microbiology,DNA Viruses,Erythema Infectiosum
Microbiology,DNA Viruses,HHV
Microbiology,DNA Viruses,HPV Vacccines
Microbiology,DNA Viruses,HSV – Clinical illness
Microbiology,DNA Viruses,Herpes Zoster
Microbiology,DNA Viruses,EBV – Clinical syndromes
Microbiology,DNA Viruses,Congenital CMV inifection
Microbiology,DNA Viruses,Herpes in Pregnancy
Microbiology,Mycology,Pneumocystis jirovecii
Microbiology,Mycology,Chromoblastomycosis
Microbiology,Mycology,Germ tube test
Microbiology,Mycology,Fungus commonly associated with orbital cellulitis in Diabetics
Microbiology,Mycology,Classification of fungi based on morphology
Microbiology,Mycology,Beta 1-3 glucan assay test
Microbiology,Mycology,Sporotrichosis
Microbiology,Mycology,Cryptococcus neoformans
Microbiology,Mycology,General characteristics of Fungi
Microbiology,Mycology,Culture media for fungi
Microbiology,Mycology,Mucormycosis
Microbiology,Mycology,Classification of fungi based on spore formation
Microbiology,Mycology,Macroconidia and microconidia
Microbiology,Mycology,Actinomycetoma
Microbiology,Applied Microbiology,Disc diffusion method for antibiotic susceptibility testing
Microbiology,Applied Microbiology,Bioterrorism Agents
Microbiology,Applied Microbiology,MIC
